-0.16563666	-0.1253067	-0.17570415	-0.15188086	0.15569347	-0.106815696	-0.09257484
-0.22235157	-0.2386929	-0.20724608	-0.26854616	0.20855983	-0.2648636	-0.2515222
-0.3801575	-0.37077567	-0.35757673	-0.38379925	0.37398377	-0.37149394	-0.32867274
0.6302406	0.644519	0.6719528	0.68915457	-0.64382344	0.7229865	0.5432005
0.10232307	0.07448276	0.034755155	0.06574318	-0.040535256	0.051993668	0.03529502
0.062259134	0.052947246	0.00752905	0.06859547	-0.053154364	0.0026191587	0.07218431
-0.04278443	0.01554902	-0.04428919	-0.041443292	0.041915663	-0.051322646	-0.039825615
0.53061724	0.56354845	0.5882896	0.5685973	-0.53477275	0.5707272	0.4392519
-0.08896115	-0.05181016	-0.048657175	-0.06268667	0.07089173	-0.1114141	-0.11065564
0.49966872	0.5537377	0.5977843	0.54013044	-0.4565435	0.57603884	0.519273
-0.19238946	-0.23744059	-0.24402298	-0.15870444	0.20431474	-0.20558652	-0.17639671
0.41598815	0.46997863	0.51630825	0.46830752	-0.4297535	0.51080704	0.4231507
-0.53723425	-0.47281173	-0.5062783	-0.48051995	0.4153056	-0.51855034	-0.42188147
-0.008969791	0.015362932	0.0013848286	-0.056764927	-0.0181461	0.019094678	0.016594606
-0.01811544	-0.037776146	-0.035627447	0.020647364	-0.029635075	-0.04748228	-0.0019133805
0.032965984	0.07502155	0.13910402	0.11850375	-0.074127525	0.076747864	0.09938708
0.26088566	0.27519873	0.3536641	0.34348202	-0.31127718	0.30446488	0.3037788
-0.23104341	-0.30864835	-0.3090377	-0.28542408	0.25796038	-0.29667807	-0.22688694
0.2625775	0.29690138	0.26895732	0.26957577	-0.3173836	0.28850126	0.25543085
-0.060684524	-0.05728913	0.002272011	-0.05126936	-0.008754059	-0.03762579	-0.033545658
-0.18004079	-0.21155123	-0.14212762	-0.21534108	0.11909904	-0.22433823	-0.17085189
-0.21469466	-0.20722017	-0.24540742	-0.15023732	0.1561533	-0.21930368	-0.21325907
0.037534684	0.033602253	-0.028842764	0.04910975	0.030356577	0.054312773	0.053796213
0.34817314	0.34536758	0.34736937	0.3402738	-0.35187185	0.35671914	0.29057583
0.061850674	0.047746073	0.018174358	0.04975767	0.0041896184	0.06563701	-0.005809869
-0.037745003	-0.03557256	-0.07114955	-0.036807854	0.032506563	-0.048963465	-0.06692784
-0.10407718	-0.06037617	-0.021075578	-0.031205242	0.0317052	-0.09798267	-0.02854586
-0.031721473	-0.054749582	-0.045062106	-0.05793065	0.013042974	-0.062458925	-0.05481418
0.37909678	0.35252634	0.32328916	0.3600683	-0.32331765	0.41637677	0.34169492
0.37611055	0.35557356	0.44562107	0.42950687	-0.4115482	0.46430305	0.39626867
0.17363591	0.19293992	0.21439864	0.2578438	-0.20964162	0.24556851	0.23099414
0.068368964	0.071506605	0.14590228	0.082601964	-0.060615618	0.15824369	0.07190839
-0.13247004	-0.12829366	-0.11385964	-0.052932784	0.11260389	-0.048104588	-0.039894912
-0.06811729	-0.056278337	-0.0903383	-0.061649438	0.034637798	-0.010353537	-0.032709975
-0.19346437	-0.12329571	-0.1666045	-0.161525	0.19581094	-0.13714229	-0.18747835
-0.20198175	-0.23348947	-0.24476084	-0.20350051	0.18078002	-0.20697835	-0.22944565
-0.19692026	-0.18329474	-0.21386117	-0.14270575	0.12862585	-0.21765277	-0.16373435
0.17399704	0.10008625	0.11859309	0.11104678	-0.09491799	0.13146815	0.09356049
-0.028188493	0.02848081	0.020637494	0.04296919	-0.019251402	-0.015763242	-0.015341857
-0.09604071	-0.0403403	-0.124444805	-0.062158633	0.025675746	-0.088424094	-0.040895563
-0.21628462	-0.2579309	-0.2838454	-0.2557803	0.22142066	-0.31065595	-0.25429642
-0.18836719	-0.16424665	-0.15502135	-0.12916543	0.12389797	-0.13888788	-0.12944092
-0.40134683	-0.35284218	-0.40237266	-0.3860136	0.38304275	-0.44229996	-0.30618894
0.37113157	0.35717294	0.44421607	0.38865358	-0.38408569	0.43314832	0.3931576
0.053460844	0.04901967	-0.028181331	0.0599884	-0.05733101	0.01725231	-0.013278284
0.062419664	0.12777404	0.107086815	0.11953825	-0.107514635	0.13304318	0.0883341
-0.41481432	-0.4468552	-0.44866958	-0.42828622	0.45916	-0.49522772	-0.42230958
0.40842873	0.4656564	0.4891509	0.42682752	-0.39313903	0.432201	0.41602924
-0.0549863	-0.065829284	-0.068654	-0.10382938	0.099290006	-0.010213017	-0.041206528
-0.03095419	0.026068967	0.008326923	-0.0063263313	-0.01797966	0.0016255977	-0.021743461
-0.0038164689	0.030800648	-0.0039302325	0.0184686	-0.05878085	-0.005566686	0.054293122
-0.0019501173	0.017892642	0.032457463	0.014811647	0.016899543	0.019196918	-0.0016890242
0.21888071	0.24009177	0.27516335	0.25528094	-0.20710428	0.2764551	0.26299453
-0.27420673	-0.21529694	-0.18551545	-0.2297575	0.18629095	-0.2138261	-0.2431549
0.006436458	-0.036375985	-0.010514818	-0.052332792	0.046872273	0.0014374376	0.037116196
0.14989826	0.21207616	0.21898367	0.2000352	-0.18011865	0.24851312	0.20323947
-0.09788752	-0.12567502	-0.16012134	-0.17689762	0.14923596	-0.18390885	-0.103587046
0.0078011053	-0.06681515	-0.042394564	-0.038672186	0.05059032	-0.019336015	-0.015455966
-0.055736303	-0.01791828	-0.05920793	-0.09330916	0.02967707	-0.030916011	-0.014826655
-0.08573862	-0.06966699	-0.05966478	-0.04205532	-0.0007458696	-0.018952215	-0.013375842
0.19234079	0.24162842	0.2379977	0.21657613	-0.15844741	0.2425802	0.2123177
-0.2012586	-0.23520498	-0.18134516	-0.23741335	0.18098955	-0.24528953	-0.24151777
0.3450413	0.34672633	0.37643424	0.31997195	-0.30172056	0.41309893	0.3140818
-0.1331485	-0.12217501	-0.11401822	-0.1416765	0.1074788	-0.16633093	-0.124942526
-0.11995608	-0.14714248	-0.15844943	-0.12612857	0.16983962	-0.14186282	-0.12014723
0.30832225	0.35215232	0.30664495	0.37381205	-0.26897404	0.3294224	0.29837012
-0.048151445	-0.100717746	-0.07969209	-0.011143523	0.0029301643	-0.078236125	-0.07243306
-0.06615068	0.010758625	-0.004969947	-0.009718747	-0.012664206	0.029169774	-0.029406914
0.2669459	0.24705166	0.20398332	0.20437498	-0.1795322	0.2503185	0.22715227
0.08289374	0.009820369	0.008965135	0.05169981	-0.038892668	0.0588284	0.07477596
-0.014751466	-0.05834298	0.009644668	-0.029373158	0.019134767	0.0057916758	-0.06818717
0.14801522	0.22458418	0.22689392	0.22247563	-0.17409596	0.26198387	0.20455778
0.04908161	0.07144021	0.11925144	0.0143028	-0.10799034	0.0968462	0.03490104
0.12648973	0.12303459	0.13065974	0.15224123	-0.12870257	0.08493509	0.112608895
0.014243084	0.04081225	-0.03183961	-0.024434831	-0.031153506	-0.016797133	0.04678881
-0.14296064	-0.08511136	-0.08903211	-0.14749937	0.08664164	-0.114945106	-0.113437824
-0.21623506	-0.19733748	-0.15479156	-0.17153013	0.11752876	-0.1820765	-0.1422121
0.111267	0.07178577	0.08858726	0.13600788	-0.070698254	0.059554745	0.11877898
-0.08419703	-0.06691244	-0.1322811	-0.05024117	0.09112132	-0.07390437	-0.13471389
0.2607012	0.28970954	0.31090683	0.2549568	-0.3094933	0.28915998	0.31969526
0.25660366	0.22064175	0.28487885	0.24129862	-0.27008057	0.26018065	0.2020167
0.014874665	5.032255e-06	0.08242671	0.07898256	-0.03529783	0.058166604	-0.0064503495
0.082197264	0.14708643	0.10808671	0.11714237	-0.1057293	0.13818096	0.099064305
0.012630075	0.050332025	0.021876268	0.087888695	-0.061613146	0.10304188	0.02524719
-0.061679307	-0.057217643	-0.049403615	-0.044461053	0.07956371	-0.05651294	-0.07440009
0.044056296	0.109508194	0.1429406	0.11417309	-0.11236262	0.064142816	0.11615322
-0.19572614	-0.14286213	-0.14309244	-0.18843445	0.14363676	-0.1674643	-0.16730097
0.069421105	0.04843947	0.048280437	0.07067793	-0.058694985	0.11654101	0.04457501
0.06129469	0.034383647	0.04189008	0.029596642	-0.04294954	0.045572817	-0.0042895153
0.07148025	0.07648457	0.07598833	0.09392418	-0.11621625	0.12536444	0.11419262
0.025458915	0.01975203	-0.032058146	0.017377296	0.037779585	-0.0052173613	0.044087492
-0.17413315	-0.110707186	-0.12726434	-0.17179258	0.15705001	-0.124861576	-0.07812145
-0.0998273	-0.13617894	-0.16328183	-0.113414764	0.13668063	-0.19878773	-0.11759882
0.18201609	0.21324512	0.26065058	0.16648671	-0.18432575	0.2608685	0.19410712
-0.12409517	-0.106050186	-0.1141209	-0.15240157	0.16295324	-0.15446998	-0.08569824
